8,12,2023,11,42,30,20.00,0.00,33.00,9.78,360.00,3.34,21.00
8,12,2023,11,42,40,20.00,0.00,33.00,4.89,360.00,3.26,21.00
8,12,2023,11,42,50,20.00,0.00,33.00,9.78,360.00,3.31,21.00
8,12,2023,11,43,0,20.00,0.00,33.00,9.78,360.00,3.26,21.00
8,12,2023,11,43,10,20.00,0.00,33.00,4.89,360.00,3.24,21.00
8,12,2023,11,43,20,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,43,30,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,43,40,20.00,0.00,33.00,9.78,360.00,3.18,21.00
8,12,2023,11,43,50,20.00,0.00,33.00,9.78,360.00,3.29,21.00
8,12,2023,11,44,0,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,44,10,20.00,0.00,33.00,9.78,360.00,3.34,21.00
8,12,2023,11,44,20,20.00,0.00,33.00,0.00,360.00,3.24,21.00
8,12,2023,11,44,30,20.00,0.00,33.00,9.78,360.00,3.29,21.00
8,12,2023,11,44,40,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,44,50,20.00,0.00,33.00,4.89,360.00,3.34,21.00
8,12,2023,11,45,0,20.00,0.00,33.00,9.78,360.00,3.31,21.00
8,12,2023,11,45,10,20.00,0.00,33.00,9.78,360.00,3.31,21.00
8,12,2023,11,45,20,20.00,0.00,33.00,9.78,360.00,3.34,21.00
8,12,2023,11,45,30,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,45,40,20.00,0.00,33.00,4.89,360.00,3.31,21.00
8,12,2023,11,45,50,20.00,0.00,33.00,9.78,360.00,3.29,21.00
8,12,2023,11,46,0,20.00,0.00,33.00,9.78,360.00,3.26,21.00
8,12,2023,11,46,10,20.00,0.00,33.00,0.00,360.00,3.29,21.00
8,12,2023,11,46,20,20.00,0.00,33.00,4.89,360.00,3.26,21.00
8,12,2023,11,46,30,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,46,40,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,46,50,20.00,0.00,33.00,9.78,360.00,3.01,21.00
8,12,2023,11,47,0,20.00,0.00,33.00,9.78,360.00,3.29,21.00
8,12,2023,11,47,10,20.00,0.00,33.00,9.78,360.00,3.37,21.00
8,12,2023,11,47,20,20.00,0.00,33.00,9.78,360.00,3.34,21.00
8,12,2023,11,47,30,20.00,0.00,33.00,19.55,360.00,3.34,21.00
8,12,2023,11,47,40,20.00,0.00,33.00,4.89,360.00,3.26,21.00
8,12,2023,11,47,50,20.00,0.00,33.00,4.89,360.00,3.31,21.00
8,12,2023,11,48,0,20.00,0.00,33.00,14.66,360.00,3.24,21.00
8,12,2023,11,48,10,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,48,20,20.00,0.00,33.00,9.78,360.00,3.34,21.00
8,12,2023,11,48,30,20.00,0.00,33.00,4.89,360.00,3.06,21.00
8,12,2023,11,48,40,20.00,0.00,33.00,0.00,360.00,3.06,21.00
8,12,2023,11,48,50,20.00,0.00,33.00,0.00,360.00,3.11,21.00
8,12,2023,11,49,0,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,49,10,20.00,0.00,33.00,9.78,360.00,3.24,21.00
8,12,2023,11,49,20,20.00,0.00,33.00,4.89,360.00,2.86,21.00
8,12,2023,11,49,30,20.00,0.00,33.00,0.00,360.00,2.67,21.00
8,12,2023,11,49,40,20.00,0.00,33.00,4.89,360.00,3.13,24.50
8,12,2023,11,49,50,20.00,0.00,33.00,4.89,360.00,3.08,24.50
8,12,2023,11,50,0,20.00,0.00,33.00,9.78,360.00,3.03,24.50
8,12,2023,11,50,10,20.00,0.00,33.00,4.89,360.00,2.91,24.50
8,12,2023,11,50,20,20.00,0.00,33.00,4.89,360.00,3.01,24.50
8,12,2023,11,50,30,20.00,0.00,33.00,4.89,360.00,1.71,24.50
8,12,2023,11,50,40,20.00,0.00,33.00,4.89,360.00,4.95,24.50
8,12,2023,11,50,50,20.00,0.00,33.00,4.89,360.00,2.83,24.50
8,12,2023,11,51,0,20.00,0.00,33.00,4.89,360.00,2.79,24.50
8,12,2023,11,51,10,20.00,0.00,33.00,4.89,360.00,2.71,24.50
8,12,2023,11,51,20,20.00,0.00,33.00,9.78,360.00,2.81,24.50
8,12,2023,11,51,30,20.00,0.00,33.00,4.89,360.00,3.06,24.50
8,12,2023,11,9,0,24.00,0.00,32.00,2140.76,336.16,0.29,0.00
8,12,2023,11,9,10,24.00,0.00,32.00,762.46,141.69,0.08,0.00
8,12,2023,11,9,0,24.00,0.00,32.00,2184.75,326.90,0.50,0.00
15,12,2023,17,11,10,24.00,81349.60,32.00,1999.02,295.42,0.53,0.00
15,12,2023,17,11,20,24.00,81351.70,32.00,894.43,191.70,0.52,0.00
15,12,2023,17,11,30,24.00,81353.12,32.00,830.89,178.73,0.56,0.00
15,12,2023,17,11,40,24.00,81353.99,32.00,850.44,182.44,0.55,0.00
15,12,2023,17,11,50,24.00,81353.30,32.00,948.19,207.44,0.53,0.00
15,12,2023,17,12,0,24.00,81353.38,32.00,860.22,208.37,0.23,0.00
15,12,2023,17,12,10,23.00,81353.50,32.00,894.43,198.18,0.37,0.00
15,12,2023,17,12,20,24.00,81353.38,32.00,703.81,145.39,0.48,0.00
15,12,2023,17,12,30,24.00,81352.57,32.00,1050.83,240.78,0.58,0.00
15,12,2023,17,12,40,24.00,81353.28,32.00,1026.39,234.30,0.55,0.00
15,12,2023,17,12,50,24.00,81353.66,32.00,972.63,214.85,0.55,0.00
15,12,2023,17,13,0,24.00,81352.88,32.00,884.65,211.14,0.40,0.00
15,12,2023,17,13,10,24.00,81353.17,32.00,982.40,234.30,0.29,0.00
15,12,2023,17,13,20,24.00,81353.77,32.00,899.32,201.88,0.31,0.00
15,12,2023,17,13,30,24.00,81353.43,32.00,923.75,217.63,0.53,0.00
